CaseOrder,Population_Within_A_Mile,Children_Count,Age,Income,Churn,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Is_Techie,Has_Port_Modem,Has_Tablet,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Security,Has_Online_Backup,Has_Device_Protection,Has_Tech_Support,Has_Streaming_TV,Has_Streaming_Movies,Has_Paperless_Billing,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Never Married,Marital_Status_Separated,Marital_Status_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check
930,28275,0,18,29810.9,0,8.159988366,11,0,0,0,1,0,1,1,1,0,1,1,0,0,1,2.729451922,152.51044199999998,970.4333183,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
931,116,0,37,47683.58,0,5.729233184,7,1,2,0,1,0,1,1,1,0,0,1,1,0,1,5.1349896489999995,184.97151599999998,806.2451255,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
932,8543,8,41,77396.38,0,6.572735215,15,2,0,0,1,0,1,1,0,1,1,1,0,1,1,6.979009919,227.475448,1258.30276,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
933,6037,4,36,39770.82,1,10.86747966,17,2,0,0,0,0,1,0,0,1,1,1,1,0,1,4.816592997,184.967019,938.5556359,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
934,142,0,64,83953.98,0,10.56770254,14,2,0,0,1,0,1,0,1,1,0,1,0,0,0,3.861708438,129.977753,853.1123447999998,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
935,213,5,56,76785.63,1,9.718721513,9,1,1,1,1,0,1,1,0,1,0,1,1,1,1,11.58576976,275.119794,1706.6880820000001,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
936,24416,1,34,37860.53,0,11.6041258,8,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1.740841699,194.95811799999998,658.4234711,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
937,4132,9,52,38119.34,0,9.586917162,6,2,0,0,0,0,1,0,0,0,1,1,0,1,1,10.50397242,139.99788999999998,1375.909262,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
938,321,2,44,18073.86,0,8.606588237999999,8,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4.906579535,115.00206100000001,708.2981607,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
939,294,2,62,45860.11,0,10.01552859,13,0,0,0,1,0,0,1,0,1,0,0,1,0,1,15.90065569,192.44043200000002,1729.4815399999998,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
940,2578,1,32,24499.96,1,11.30041277,9,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.276890621,139.965008,848.3285479,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
941,1864,1,34,4493.49,1,10.41328888,9,1,1,0,0,1,1,1,0,1,0,0,0,1,0,5.915225146,182.443347,1302.621469,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
942,4901,1,26,17649.89,1,7.694429352,9,0,1,1,0,0,1,1,0,1,0,0,1,0,1,2.646328849,159.964152,730.6968601,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
943,2840,4,46,9035.25,1,12.37922958,12,0,2,0,0,0,1,0,0,1,0,0,1,0,1,13.794430199999999,139.93491799999998,1965.4190620000002,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
944,1397,3,57,60251.75,1,13.65070244,11,2,0,0,0,1,1,0,1,0,0,0,1,1,1,1.550579619,177.65076000000002,771.5712211,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
945,1655,2,54,17773.11,1,9.846699861,12,0,0,0,0,1,1,0,0,1,0,0,1,1,1,10.03364243,210.105118,1830.93361,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
946,1769,1,60,47573.47,1,13.03239121,14,1,0,1,1,1,1,0,0,1,0,1,1,0,0,14.63294721,172.44408,1486.699299,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
947,7711,0,43,47529.47,1,13.17617062,14,1,0,0,0,1,1,0,0,0,0,1,1,0,1,7.380291282000001,117.47203600000002,823.39436,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
948,21044,10,20,59153.65,0,10.82285908,12,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0473820390000002,144.960655,641.8452679999999,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
949,26086,0,89,71934.85,1,13.25327303,10,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.3719115719999997,210.12704,594.5451059,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
950,2090,1,77,32149.05,0,9.751665909,8,2,1,0,0,0,1,1,0,0,1,0,0,1,1,4.905988692,192.470522,738.8929142999999,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
951,26736,1,25,113086.55,0,13.18785324,16,3,1,0,0,1,1,1,1,1,0,1,0,0,0,2.253077812,150.006987,534.5843758000001,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
952,10891,3,89,17714.64,1,7.639596437000001,15,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1.59959844,169.937833,427.0934802,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
953,1909,4,39,21128.1,1,10.28840622,13,0,0,0,1,0,1,0,1,0,1,0,1,1,1,27.46106977,222.649979,3069.566918,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
954,3052,2,58,17104.94,1,11.22141288,15,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1.457335487,200.118516,1072.4819380000001,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
955,3137,10,57,132139.98,1,9.046493464,16,2,0,0,1,0,1,0,0,1,1,1,1,1,1,17.34243942,255.137219,2389.270826,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
956,231,0,88,6953.72,1,10.35968528,14,0,0,0,0,0,1,0,1,0,0,0,1,1,1,9.759495559,190.12704,1663.694612,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
957,12919,4,27,68776.91,0,9.42589315,14,1,0,0,1,0,1,0,0,0,1,0,1,0,1,16.66814552,117.485813,1887.8945670000003,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
958,8854,0,52,131500.47,1,12.40982989,16,1,1,0,1,1,1,0,0,0,1,0,1,1,0,16.66213522,220.132293,1943.761302,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
959,9481,0,85,55859.65,0,8.978754052000001,14,2,0,0,0,1,1,0,1,0,0,1,0,1,1,14.38485335,142.468917,1794.480836,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
960,189,1,21,36226.45,0,10.026096899999999,13,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1.4437753219999998,142.471255,985.5778302000001,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
961,1284,1,23,44520.0,1,14.17316345,13,1,0,0,1,0,1,1,0,1,1,0,1,1,0,9.349597147,275.133571,1589.3399630000001,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
962,29,2,72,43738.55,0,10.07197012,12,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4.945014197,162.48269399999998,792.5208240000001,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
963,25044,0,37,10772.59,0,7.024369189,11,0,1,0,0,0,1,0,0,1,0,1,0,0,1,8.015401085,114.983787,793.2826057,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
964,678,2,31,55821.74,1,3.888998584,12,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1.1538813270000001,204.949594,580.0697389,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
965,22640,3,29,88584.08,0,7.336069407999999,16,0,0,0,1,0,1,0,0,1,0,1,0,0,1,18.09905454,147.46006699999998,1738.0985239999998,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
966,510,1,80,6274.49,1,7.98755916,13,0,2,1,1,1,1,0,0,0,1,1,0,1,0,2.625315241,139.99788999999998,474.5558784,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
967,0,1,23,7371.1,1,8.397641269,15,4,1,0,1,0,1,0,1,0,0,0,1,1,1,11.20984456,190.12704,2026.429158,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
968,5494,1,70,20377.63,1,10.72236279,7,1,1,0,1,0,1,1,1,0,0,0,1,1,1,5.566520625,222.632554,1434.828418,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
969,649,4,41,20412.53,0,9.957228621,17,3,0,1,0,1,1,0,1,1,0,0,0,1,0,2.380500918,139.97923899999998,754.4414431,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
970,37464,1,44,47154.41,0,11.731882800000001,12,2,0,0,1,0,1,0,0,0,1,0,1,1,1,8.979360083,200.132293,1784.7593559999998,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
971,25619,0,33,49397.46,0,11.24862413,14,3,0,1,0,0,1,0,0,1,0,1,1,0,1,8.840888612999999,172.44408,1069.849043,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
972,1875,4,19,38914.23,0,8.850529612,15,2,0,1,1,0,1,1,0,0,0,0,0,1,0,8.137267032,179.947583,1118.73994,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
973,25420,8,34,186035.04,1,7.419287002000001,12,2,0,0,0,0,1,1,1,0,0,1,1,1,0,2.258852671,235.141716,1548.705967,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
974,822,0,72,37340.2,1,11.06857815,9,0,0,1,0,0,1,1,0,1,0,0,1,0,1,2.010811355,172.44043200000002,863.4623731,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
975,2677,1,43,22303.29,1,9.565152901,13,2,0,0,1,1,1,1,0,0,0,0,1,1,1,1.591333405,240.11486800000003,708.9358043999999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
976,2278,0,23,7211.12,0,8.482888636,13,0,0,1,1,1,0,0,1,0,1,0,1,0,1,7.9180627889999995,152.479779,1136.1107769999999,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
977,1298,1,20,58333.09,1,9.652139761,16,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1.515452465,210.138,804.4893910000001,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
978,8777,0,56,46257.12,1,8.539641939,12,1,0,0,1,0,0,0,1,1,1,0,1,0,1,3.857300987,154.975543,1202.670117,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
979,638,3,69,94363.97,0,10.64291697,11,1,2,1,1,0,1,0,0,0,0,0,0,1,1,7.8827102270000005,127.44206899999999,1244.709018,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
980,7291,0,60,15902.97,1,11.20520071,13,0,0,0,1,0,1,0,0,1,0,1,0,1,1,3.9505879989999997,162.446995,1040.2724449999998,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
981,21408,3,88,11586.87,0,8.063335935,12,1,0,0,0,0,1,0,0,1,0,0,1,1,0,14.02849733,230.105118,1664.080114,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
982,27543,2,23,29621.97,1,13.31380475,11,1,0,0,1,0,1,1,0,1,0,0,1,1,1,6.721823696,262.610632,1366.71852,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
983,1042,10,82,29853.08,0,10.71615894,16,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1.7966885830000001,149.99153,600.0687482000001,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
984,3622,2,82,30594.26,1,8.081619837,11,0,0,1,1,0,1,0,0,0,0,0,1,1,0,12.51401968,187.609354,1848.378413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
985,543,2,69,19287.42,0,12.51549843,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9.485268741,104.97808,1352.986244,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
986,39624,4,31,48925.7,1,8.86985406,11,0,1,0,0,0,1,0,1,0,0,1,1,1,1,19.02547148,222.636202,2323.778584,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
987,1554,2,24,13622.77,1,15.54783164,13,2,0,0,1,1,1,1,1,0,1,0,1,1,1,2.506101194,255.155493,1084.371719,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
988,687,9,41,4032.12,1,5.2320147310000005,5,0,1,1,1,0,1,0,0,0,1,0,1,0,1,7.55918608,129.96209299999998,1615.988955,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
989,16228,2,63,23162.08,1,10.53236725,9,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1.692982143,229.993134,643.5422493,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
990,22738,0,38,25593.92,0,13.85111325,16,2,1,0,0,0,1,0,0,0,0,1,1,0,1,6.069124406,149.948316,732.3533606000001,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
991,57642,1,58,45252.03,1,8.140661137,14,1,0,0,1,0,1,0,0,0,1,0,1,1,1,3.079467822,220.132293,841.9396981000001,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
992,2221,2,37,18394.86,0,12.33741082,14,1,1,0,1,0,1,0,0,0,1,0,1,0,0,6.240783682000001,149.96209299999998,939.1433242999999,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
993,3167,1,56,64017.78,1,12.45682505,11,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11.76491612,190.173699,1588.313232,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
994,219,3,34,10365.43,0,11.72006175,14,3,0,0,0,1,1,1,0,1,0,1,0,0,0,4.868716415,179.96558100000001,791.8768514,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
995,828,3,74,109366.11,1,9.309881954,16,0,0,0,0,0,1,0,1,1,0,1,1,1,1,5.011675803999999,225.131966,1464.182884,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
996,7751,0,38,47719.56,1,9.757158826,19,3,0,0,1,0,1,0,0,1,0,0,1,1,0,15.27829427,230.105118,1838.063609,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
997,559,3,19,41311.01,1,6.680449508,7,1,0,0,0,1,0,1,1,0,0,0,1,1,0,4.06047424,210.15627400000002,1173.76564,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
998,263,4,81,29527.2,0,11.13463155,13,0,0,0,1,0,1,1,1,0,1,0,1,0,0,9.618627021,152.50901299999998,1280.37995,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
999,30672,7,65,59990.91,0,9.604665557,14,0,0,0,0,0,1,0,0,0,0,1,1,0,1,4.952763872,149.948316,767.8506996,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1000,524,0,48,48587.84,1,9.312625685,11,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1.8192178430000001,265.146969,816.9532955,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1001,16515,2,67,154718.85,1,9.738312225,6,0,0,0,1,1,1,0,0,1,0,1,1,1,1,16.62593689,242.61427999999998,1919.29861,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1002,47367,3,44,6315.99,1,10.75310595,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,6.4290257870000005,167.45641899999998,800.3296612,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1003,932,0,33,66392.52,0,13.66391306,10,1,1,0,1,0,1,0,1,0,0,1,1,1,1,5.31868521,190.159922,1070.978131,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
1004,785,1,70,16469.29,1,12.73263489,10,0,1,0,1,0,1,1,0,1,1,0,1,1,0,16.4659765,242.65729100000001,2065.398671,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1005,12067,1,86,37938.69,1,10.75719664,13,1,0,0,0,0,1,0,1,0,1,0,1,0,0,9.188837964,132.479779,1477.960194,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1006,24687,1,79,15202.61,0,5.678334284,13,3,2,0,0,0,1,0,1,0,0,0,1,0,1,13.377174300000002,139.95684,1298.399804,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1007,1788,2,78,22880.13,1,9.256839292999999,11,2,2,1,0,0,1,0,0,0,0,0,1,1,1,5.688867768,207.609354,888.7604416000001,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1008,3091,3,70,71860.3,0,6.005716686,14,1,0,1,1,1,1,0,0,0,0,0,1,0,0,2.049006759,104.962874,433.121911,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1009,2043,0,63,33323.68,0,8.449531886,20,1,0,0,1,0,1,1,0,0,0,1,0,1,0,22.11524673,172.45674499999998,2496.770215,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1010,5582,1,50,10181.73,0,7.843654266000001,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,6.5248430939999995,124.964303,561.4934455,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1011,1027,1,80,35681.35,1,13.62253111,9,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3.9760631510000004,179.97935800000002,587.1708312999999,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1012,2028,1,53,43506.03,0,9.555432535,15,2,1,0,1,1,1,0,0,0,0,0,1,0,0,24.64624542,137.439154,2278.858365,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1013,1078,3,46,60953.64,0,11.21221327,12,2,0,0,0,0,1,0,0,1,0,0,1,0,0,7.852675802,127.458638,1034.285556,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1014,1000,4,40,27475.94,1,9.407074462,13,1,0,0,0,0,1,0,0,1,0,0,1,1,0,6.745272795,210.105118,1668.9619619999999,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1015,27017,0,64,59702.94,1,6.086629667,13,0,2,0,1,0,0,0,1,0,0,1,1,1,0,11.42508906,222.636202,1422.632058,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1016,216,3,40,18203.4,0,9.304463636,10,0,0,0,1,0,1,1,1,0,1,1,0,0,1,3.328266165,172.51044199999998,630.0568972,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1017,9231,2,72,117194.61,1,5.488512386,13,1,1,1,1,0,1,1,0,0,0,0,1,1,1,2.722310392,220.11486800000003,1150.804118,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1018,2638,6,65,38166.25,0,6.9818775870000005,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,9.907505405,117.485813,1223.869565,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1019,204,0,49,3836.01,1,12.9482381,14,0,0,0,0,0,1,1,0,1,1,1,1,1,1,4.319159918,287.642733,1065.450757,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1020,4436,3,20,35426.36,0,7.951655098,18,0,0,1,0,0,1,1,1,0,1,0,0,0,0,11.34544436,140.00128,1761.711017,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1021,3096,0,84,126236.18,0,10.89715144,13,0,2,0,0,0,1,1,1,1,0,1,1,0,1,15.034919699999998,207.46728000000002,1604.372091,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1022,3408,1,70,28797.05,1,8.830393232,16,3,0,1,0,1,1,1,0,0,0,0,0,0,0,18.39607984,124.960655,2035.86052,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1023,2639,1,86,43552.14,0,19.2677815,16,0,0,0,0,0,1,0,0,1,1,0,0,1,1,19.03625416,162.460772,2220.4361940000003,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1024,5278,1,75,14508.23,0,5.862004422999999,14,1,0,0,1,1,1,1,0,0,1,0,0,0,1,8.846951023999999,157.48359399999998,908.6839372000002,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1025,2247,7,41,25312.29,0,8.98242621,13,0,0,1,0,0,1,0,1,1,0,1,0,0,0,18.33393114,129.977753,2329.836404,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1026,8431,0,59,40787.88,0,5.931159176,10,3,0,0,0,0,1,0,0,0,1,1,0,1,1,18.29391747,172.47417,1714.188033,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1027,415,0,89,77269.05,1,10.72707391,9,0,1,1,1,0,1,0,0,0,0,1,1,0,1,12.43358232,149.948316,1086.6328210000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1028,384,1,36,35357.64,1,10.94456682,13,1,1,0,1,1,1,0,0,1,0,1,0,1,0,4.303849456,182.446995,682.9095847,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1029,4715,1,71,9033.82,0,5.870348986000001,12,1,0,0,1,1,1,0,0,1,1,0,0,1,1,9.539729035,182.460772,1077.996673,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1030,23770,1,20,50934.88,0,9.299530649,9,1,0,0,0,0,1,0,1,0,0,1,1,0,0,6.3397743460000004,132.466002,1333.027522,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1031,13915,5,62,20916.69,1,8.430997077,11,1,0,1,1,1,1,1,0,1,1,1,1,1,0,4.969645421,287.642733,1277.1051,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1032,118,2,27,47114.13,0,7.728340502000001,6,0,0,0,1,1,1,1,1,1,1,0,0,0,1,5.3766528629999994,162.497044,1312.896111,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1033,4655,0,38,14562.52,0,12.10251179,11,1,1,0,1,0,1,1,1,0,0,1,0,0,0,11.67460124,139.987503,1638.77523,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1034,271,3,55,74091.67,0,11.71374732,7,0,1,0,0,0,1,1,0,1,0,1,0,0,1,24.71916223,179.96558100000001,2267.2421640000002,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1035,2856,0,51,55625.04,1,6.245748922000001,8,1,2,0,0,0,1,0,0,0,1,1,0,1,1,4.354733929,172.47417,680.5565136,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1036,3879,1,52,6904.02,0,13.68107774,14,0,0,0,1,0,1,0,1,0,0,0,0,0,1,10.11019941,82.49654699999999,923.420908,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1037,5081,1,89,34434.44,0,10.47958917,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14.69261964,124.960655,1587.8268779999999,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1038,30166,0,84,14547.9,0,13.31528474,11,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2.39088492,124.960655,565.4577937999999,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1039,9227,3,36,67235.07,0,12.78736044,11,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2.606228436,129.99153,1097.505591,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1040,304,5,32,48597.51,1,13.41327327,15,0,0,0,1,1,1,0,1,0,1,0,1,1,1,13.08606275,222.649979,1945.4449969999998,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1041,782,3,57,33823.17,1,13.93273371,12,1,1,0,0,0,1,1,1,0,0,1,1,1,1,3.644232332,255.141716,933.2803402999999,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1042,7453,1,41,58384.68,1,9.290332689,6,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1.415346194,172.45551899999998,500.7187258,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1043,242,0,57,16921.75,0,9.008013496,16,1,0,0,0,1,1,0,0,1,0,0,1,0,0,15.141824599999998,127.458638,1503.1236529999999,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1044,47645,1,84,20614.28,1,9.983403111,14,0,0,0,1,1,1,0,0,0,1,1,1,1,0,2.601455981,232.64145499999998,721.8510774,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1045,122,5,78,22247.54,1,6.364065547,8,0,0,0,1,1,0,0,0,1,1,0,0,1,1,14.587555400000001,182.460772,1674.078908,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1046,5401,4,40,36486.42,1,12.37242269,11,1,0,0,1,0,0,1,0,1,1,0,1,0,0,13.37654004,184.963371,2155.00052,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1047,4793,6,38,4109.71,0,8.222298126,16,1,0,1,1,0,1,0,1,1,1,1,1,0,0,4.486607929,187.484705,1088.786574,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
