CaseOrder,Age,Email_Sent_To_Customer_Count,Is_Techie,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Avg_Bandwidth_GB_Usage_Per_Year,Churn
2467,30,11,0,0,0,1,1,2207.805016,0
2468,37,18,0,1,1,0,0,1839.1626649999998,0
2469,72,15,0,0,0,0,1,2392.010213,1
2470,55,6,0,1,1,0,1,1584.550026,1
2471,56,11,0,1,0,0,1,1819.5772399999998,0
2472,43,11,0,0,0,0,0,1627.9594220000001,0
2473,57,14,0,0,1,1,0,716.6438092,1
2474,74,12,0,1,1,0,0,1066.183659,1
2475,83,8,0,1,0,1,1,1030.224777,1
2476,43,14,0,1,0,1,0,1661.346466,1
2477,52,19,0,1,1,1,0,1058.5951519999999,1
2478,54,14,0,0,0,1,1,792.1819969,0
2479,74,7,0,1,1,1,0,2083.650225,1
2480,46,14,0,0,1,1,1,1002.004764,1
2481,28,12,0,0,0,0,1,2062.862632,1
2482,43,11,0,1,0,0,0,950.7941169,0
2483,20,9,1,0,0,0,1,2497.7177070000002,0
2484,64,16,0,1,1,0,0,1572.076515,0
2485,87,12,0,1,0,1,0,1462.964796,0
2486,32,19,1,1,0,1,1,1457.580613,0
2487,84,12,0,0,0,1,1,899.976724,1
2488,88,6,0,1,1,0,1,1966.201755,1
2489,18,12,0,1,1,1,1,2596.374524,0
2490,59,12,0,0,0,0,1,2223.458561,1
2491,29,10,0,0,0,1,1,1131.7891880000002,1
2492,50,15,1,0,1,1,0,602.6894614,1
2493,29,11,1,0,0,1,1,929.5655793,1
2494,40,8,0,0,1,0,0,1123.647592,0
2495,46,15,0,1,1,0,1,589.6405069,1
2496,54,14,0,0,1,0,1,2329.543371,1
2497,48,14,0,1,0,0,0,1742.8112019999999,0
2498,62,9,1,0,1,1,1,2007.430866,0
2499,85,14,1,0,1,0,0,750.9484926,0
2500,81,4,0,0,1,1,1,1224.80823,1
2501,60,11,1,0,1,0,0,459.97106449999995,0
2502,56,12,0,1,0,1,0,1610.0271189999999,0
2503,19,8,0,0,0,1,1,2391.497324,0
2504,75,10,1,1,0,0,1,1811.777309,0
2505,82,14,0,0,0,1,1,2113.6917129999997,0
2506,66,15,0,0,0,1,0,936.2693881000001,0
2507,36,12,0,1,0,1,1,1204.76304,0
2508,26,12,1,0,0,0,1,2296.853164,0
2509,77,9,0,0,1,0,0,2859.041314,0
2510,19,14,1,1,1,0,0,1123.252119,0
2511,43,15,0,0,1,0,0,834.8359967,0
2512,31,15,0,0,1,0,1,1256.923905,1
2513,27,13,0,0,1,1,1,1700.5007030000002,1
2514,40,12,1,1,1,1,0,1864.9329870000001,1
2515,36,12,0,1,0,0,1,1367.5236320000001,1
2516,64,9,0,1,0,1,0,1507.684892,0
2517,80,13,1,1,0,0,1,1663.204506,1
2518,41,13,0,0,0,1,1,1687.3014679999999,1
2519,32,10,0,1,0,0,1,2281.6329969999997,1
2520,18,18,0,1,0,0,1,1115.211468,0
2521,23,12,0,1,1,1,0,2267.526558,1
2522,57,9,0,1,0,1,0,1547.513225,0
2523,76,12,1,1,1,0,0,808.7858345,1
2524,80,14,0,1,0,1,1,1045.919275,1
2525,47,10,1,1,0,1,1,864.371328,1
2526,22,15,0,1,1,0,0,1811.8843559999998,0
2527,74,11,0,1,0,0,1,662.5967184,1
2528,30,11,0,0,0,0,0,254.7465501,0
2529,33,14,0,0,1,1,0,1036.098256,0
2530,67,10,0,0,0,0,0,2062.922234,1
2531,70,8,0,1,1,1,1,2600.878739,1
2532,84,9,0,0,0,1,1,1765.0730780000001,1
2533,39,16,0,0,0,1,1,1498.783318,1
2534,53,10,0,0,0,0,0,804.9040342000001,0
2535,74,13,1,0,1,0,0,950.4411542000001,1
2536,73,12,0,0,0,0,1,587.7258611000001,1
2537,42,11,0,0,0,0,0,1559.752741,0
2538,64,10,1,1,0,1,1,570.4516207,1
2539,55,14,0,0,0,0,1,1406.070492,0
2540,48,10,1,1,1,0,0,485.4228279,0
2541,24,16,1,0,1,1,0,1280.53691,0
2542,62,9,0,0,1,0,0,1025.253482,1
2543,74,13,0,1,1,1,1,2913.8425780000002,0
2544,54,7,0,0,1,0,1,991.6890152999999,1
2545,62,12,0,1,1,1,0,2227.799509,0
2546,62,13,1,0,0,0,1,945.7273127999998,1
2547,18,14,0,0,1,1,1,1655.992508,0
2548,42,12,1,1,1,1,1,981.3822842000001,1
2549,67,10,0,1,0,0,1,1398.131991,1
2550,51,11,1,1,0,0,0,373.1383878,0
2551,23,12,0,1,1,0,1,1284.333326,0
2552,52,15,0,0,1,1,1,1364.293464,0
2553,63,10,0,0,1,0,1,1654.594921,1
2554,61,10,0,0,0,1,1,676.2344842,1
2555,88,14,0,0,0,1,1,1153.2140470000002,1
2556,54,13,1,1,0,1,1,837.2614392999999,1
2557,27,15,0,0,0,0,0,1246.67277,0
2558,49,15,0,1,0,0,0,1364.959051,0
2559,46,18,0,1,1,1,1,1606.8232130000001,1
2560,35,6,0,1,0,0,1,2343.9880239999998,0
2561,58,12,1,1,0,1,0,1108.0779009999999,1
2562,30,11,0,1,0,0,1,1307.834074,1
2563,67,12,0,0,1,0,0,1907.2064899999998,0
2564,35,7,1,1,1,0,0,1686.4179219999999,0
2565,79,10,0,1,1,0,1,1501.093332,1
2566,87,10,1,0,0,1,0,954.2700173000001,0
2567,55,9,0,0,1,0,1,1170.676993,1
2568,54,14,0,0,0,0,1,436.2297665,0
2569,72,12,0,1,0,1,1,1965.4624829999998,1
2570,81,12,0,0,1,0,0,494.8412692,0
2571,63,14,0,1,1,0,0,1636.4881599999999,0
2572,28,6,0,1,0,0,0,528.989098,0
2573,18,12,0,0,1,0,0,961.4048126,0
2574,73,11,1,1,1,0,0,720.6519057999999,1
2575,76,11,0,0,1,0,0,1820.9268949999998,0
2576,20,10,0,0,0,0,1,530.0519539,0
2577,61,12,0,1,0,1,1,1466.444336,1
2578,61,9,0,1,1,1,1,1288.15613,1
2579,85,10,1,1,1,1,0,1815.26546,1
2580,48,16,0,0,1,0,0,2206.253895,0
2581,82,16,1,1,0,1,1,917.029715,1
2582,24,12,1,0,1,1,0,2095.9266190000003,0
2583,59,14,0,1,0,0,0,2231.2539699999998,0
2584,55,16,0,1,1,0,0,1524.881001,1
2585,54,16,0,0,0,0,1,1929.9927850000001,1
2586,82,9,0,1,1,0,0,1508.478673,0
2587,42,14,1,1,0,1,0,1117.2849210000002,1
2588,41,6,0,0,0,1,0,1381.7713099999999,0
2589,34,14,0,0,0,1,0,2354.102724,0
2590,34,12,0,1,0,0,1,722.2139832,1
2591,81,11,0,1,0,0,1,1619.686288,1
2592,53,16,0,1,0,0,0,1342.337702,0
2593,88,19,0,0,0,0,0,874.0562062999999,0
2594,23,10,1,0,0,0,0,2203.565459,0
2595,67,14,0,0,0,0,1,986.8685971000001,1
2596,21,9,1,0,0,1,0,1031.540479,0
2597,68,16,1,0,1,1,0,1183.503581,1
2598,44,15,0,0,0,1,0,3068.956506,1
2599,47,5,1,1,1,0,0,1326.411799,0
2600,58,10,1,0,0,1,0,2005.474189,0
2601,75,14,0,1,1,1,0,1827.076857,0
2602,26,6,0,0,0,0,0,923.1400229000001,0
2603,30,15,0,1,1,1,0,2099.82555,1
2604,53,16,0,0,1,0,1,460.5286853,0
2605,29,8,0,0,0,1,1,1589.753327,1
2606,88,10,0,0,0,1,0,296.0266799,0
2607,42,10,1,1,0,1,1,1362.782508,1
2608,51,7,0,0,1,0,0,1292.032339,1
2609,68,10,0,1,0,0,0,673.250968,0
2610,46,12,0,1,1,0,1,1947.0587070000001,1
2611,89,14,0,1,0,1,1,1136.589804,1
2612,30,15,0,0,0,1,0,530.0667963999999,0
2613,56,9,0,0,0,0,0,1439.925812,0
2614,31,11,0,1,0,0,1,736.3553892000001,1
2615,81,13,0,1,1,0,0,1863.3485489999998,1
2616,48,8,0,0,0,1,0,476.7850753000001,0
2617,41,9,0,1,0,0,1,3119.385384,1
2618,87,9,0,0,0,1,1,861.7738076999999,0
2619,61,11,1,0,1,0,1,1584.241573,0
2620,76,13,0,0,0,1,1,1756.6109789999998,1
2621,82,9,0,0,1,1,0,924.1809843000001,1
2622,65,15,0,1,0,1,0,2080.564441,0
2623,40,16,0,1,0,0,0,1208.504726,0
2624,33,12,0,1,0,1,1,3042.656083,0
2625,55,10,1,0,0,0,0,935.4475784,1
2626,29,15,1,0,0,0,0,798.0189824,0
2627,82,12,0,1,0,1,1,822.9997438999999,1
2628,56,12,1,1,1,1,1,2765.521967,1
2629,76,7,0,1,0,1,1,1461.269401,0
2630,80,14,0,0,0,1,1,1438.002278,1
2631,74,11,0,0,0,1,1,680.4074741000001,1
2632,18,7,0,0,0,1,0,464.43508319999995,0
2633,63,10,0,1,1,0,0,1483.466725,1
2634,30,11,0,1,0,0,0,831.986868,0
2635,23,13,0,1,0,1,1,650.0225046,1
2636,81,13,0,0,1,1,1,965.4344563999999,1
2637,76,11,0,1,1,1,0,2275.291432,1
2638,29,10,0,1,0,1,0,2593.650846,0
2639,88,11,0,0,1,0,0,428.5644943,0
2640,18,13,0,0,0,1,0,1759.464436,0
2641,82,12,0,0,1,0,1,1134.14173,1
2642,88,14,0,0,1,1,1,1236.291583,0
2643,63,10,0,0,1,1,0,2126.056803,0
2644,43,14,0,1,0,0,1,1024.131285,1
2645,86,9,1,0,0,1,1,336.37110950000005,1
2646,23,8,0,1,0,1,1,758.9886777,1
2647,18,13,0,0,1,0,0,1688.294747,0
2648,21,12,1,0,0,0,1,1761.2653710000002,1
2649,45,10,0,1,0,1,1,793.8062657,0
2650,20,12,0,1,0,0,0,2020.8963579999997,0
2651,59,16,0,0,1,0,0,296.72603910000004,0
2652,54,13,0,0,0,0,1,862.6906733,1
2653,67,9,0,1,1,1,0,1003.0809289999999,1
2654,63,17,0,0,0,1,1,2646.099689,0
2655,46,9,0,0,1,0,0,1525.81124,0
2656,32,11,0,1,0,1,1,2536.5374899999997,1
2657,38,14,0,1,0,1,1,1225.184798,0
2658,20,12,1,1,0,0,0,877.2126863,1
2659,25,12,0,0,0,1,0,2058.120961,1
2660,71,13,1,1,0,1,1,1063.793472,1
2661,41,12,0,0,0,0,0,707.2606071,0
2662,64,16,0,0,1,0,1,1421.06817,0
2663,56,10,0,0,0,1,1,1715.9117010000002,0
2664,84,13,0,1,0,1,0,834.0925037999999,1
2665,55,14,0,0,1,0,0,1272.863604,0
2666,21,11,1,1,1,1,0,1092.512913,1
2667,77,12,0,1,1,1,1,1200.461726,1
2668,38,11,0,0,0,0,0,1069.1874599999999,0
2669,40,15,0,1,1,1,0,1800.326325,0
2670,58,13,0,0,0,1,1,1725.3238829999998,1
2671,56,12,0,0,0,0,1,1516.686884,1
2672,55,17,0,1,0,0,1,924.6142337000001,1
2673,45,10,0,0,0,0,0,2082.052634,0
2674,22,11,0,1,1,0,0,2329.310551,0
2675,20,17,0,1,1,1,0,1341.508482,0
2676,50,10,0,0,1,1,1,967.8404944,1
2677,63,12,0,0,1,0,1,492.0307786999999,0
2678,34,13,0,0,0,0,0,1289.426725,0
2679,83,12,0,0,0,0,1,2609.9131399999997,0
2680,62,14,0,0,1,0,1,968.8124200999999,1
2681,60,10,0,0,0,0,1,964.5339675000001,0
2682,18,14,0,1,1,1,0,1406.140722,0
2683,19,12,1,0,1,0,1,1495.6196949999999,0
2684,25,11,0,0,0,1,1,1034.133433,0
2685,35,9,1,0,0,0,0,1108.726166,0
2686,55,12,0,0,1,0,0,761.9139877,0
2687,25,12,0,1,0,1,1,1686.732783,1
2688,66,19,1,1,0,0,0,2047.373281,0
2689,82,14,1,0,0,0,0,1244.129071,0
2690,23,13,1,0,1,1,0,1395.575443,1
2691,42,14,0,0,1,1,1,981.2775952,1
2692,66,14,0,0,1,1,1,2074.948906,1
2693,86,10,1,0,1,1,1,601.2192302999999,0
2694,73,8,0,0,1,0,0,532.1499344,0
2695,43,12,0,0,0,0,1,542.7248776,0
2696,83,10,0,1,0,0,1,1133.808688,0
2697,72,15,0,1,0,1,0,2540.062525,1
2698,38,11,0,1,1,1,0,714.7114048999999,1
2699,76,14,1,1,0,1,0,2258.203171,1
2700,79,11,0,1,1,0,0,1119.402193,0
2701,38,12,0,0,1,0,1,1214.354546,1
2702,51,11,1,0,0,0,0,1429.845787,1
2703,68,14,0,0,0,0,0,1150.1149580000001,1
2704,65,7,1,1,0,1,0,1544.1801990000001,1
2705,77,10,1,0,1,1,1,944.8425929,1
2706,39,10,0,1,0,0,0,518.7305953,1
2707,73,13,1,1,1,0,0,617.6429973999999,1
2708,51,11,0,1,0,1,1,1581.59431,1
2709,78,12,0,1,1,1,0,1146.502548,1
2710,66,14,0,0,0,1,0,155.5067148,0
2711,38,14,0,0,0,1,1,1021.7476310000001,1
2712,47,12,0,0,0,0,1,374.33223300000003,1
2713,53,16,0,1,0,1,1,1170.830123,1
2714,59,10,1,1,1,1,0,1667.732624,1
2715,20,12,0,0,1,1,0,2047.681612,0
2716,38,16,0,0,1,1,1,2790.9311850000004,0
2717,81,9,0,0,1,0,0,1620.352713,0
2718,43,14,0,1,1,0,1,1193.771492,0
2719,37,11,0,1,1,1,1,730.8534585,1
2720,30,11,1,1,1,1,0,1176.899402,1
2721,19,13,0,1,0,0,0,1076.138741,0
2722,82,16,0,0,0,0,0,868.8224639,0
2723,31,16,0,1,1,1,1,977.9373731000001,0
2724,30,9,1,0,0,1,0,1245.735579,1
2725,37,12,0,1,1,0,1,1042.042108,1
2726,84,14,0,1,0,0,0,438.8374341,1
2727,64,12,0,1,1,1,1,2017.913692,1
2728,53,9,1,0,0,1,0,1197.872957,0
2729,54,12,1,1,1,0,1,922.2317793999999,1
2730,35,12,0,0,1,1,0,723.6126048,0
2731,25,13,0,1,0,0,1,909.0225293,0
2732,49,10,0,0,1,0,1,839.1770355,0
2733,55,10,0,1,1,1,0,1262.191241,0
2734,64,9,0,1,1,1,1,2884.562817,0
2735,76,15,0,0,0,0,0,1438.0806539999999,0
2736,84,7,0,0,0,0,1,807.0176026,1
2737,63,12,0,0,0,0,1,818.8755109,0
2738,51,11,0,0,0,0,1,1738.2960239999998,0
2739,74,13,0,0,1,0,1,1107.738951,1
2740,76,8,0,1,0,1,1,1696.96925,1
2741,72,10,0,0,0,0,0,825.6485531000001,1
2742,81,14,0,0,0,0,0,1087.358783,1
2743,60,13,0,1,0,1,1,1322.914498,1
2744,24,12,0,0,0,0,1,1318.102379,0
2745,45,16,0,0,0,1,1,998.0643375,1
2746,64,11,0,0,0,0,1,1718.405985,1
2747,72,9,0,1,1,1,1,1836.9187100000001,0
2748,28,11,0,0,1,1,1,2083.424243,1
2749,27,10,0,0,1,0,1,1332.732935,0
2750,60,13,0,1,0,1,1,1636.428296,1
2751,77,12,0,0,0,1,1,1158.1046800000001,1
2752,18,12,0,1,0,0,1,1169.714886,1
2753,53,11,0,0,1,0,1,1369.0121359999998,1
2754,81,8,0,1,0,0,1,387.31408389999996,0
2755,21,17,0,1,0,0,0,1810.906541,0
2756,37,11,0,1,0,0,1,1425.1505730000001,1
2757,21,12,1,0,1,1,0,631.6069096,0
2758,45,11,0,1,0,1,0,1601.994832,1
2759,50,10,0,1,0,1,0,895.0975786,1
2760,30,10,0,1,0,0,0,223.4765826,0
2761,48,9,0,1,0,0,0,1221.300132,1
2762,61,10,0,1,1,1,1,731.2638925,0
2763,33,14,0,1,0,0,1,2150.497966,1
2764,87,10,0,1,1,0,0,1732.048832,1
2765,29,15,1,0,1,1,0,540.3210772000001,1
2766,34,14,0,1,0,0,0,904.6029537000001,0
2767,47,13,0,1,0,0,0,649.075085,1
2768,52,15,0,0,1,1,1,1204.289565,1
2769,46,19,0,1,1,0,1,2274.334534,1
2770,82,6,1,0,0,0,1,1711.957507,0
2771,73,11,0,0,0,0,0,1287.261282,0
2772,75,12,0,1,1,0,0,1813.1414730000001,1
2773,50,11,1,1,1,0,0,1326.0831230000001,0
2774,22,18,0,1,0,1,1,2037.0090940000002,0
2775,74,19,0,0,1,0,0,663.9805561000001,0
2776,83,15,0,1,0,0,0,2615.909854,0
2777,33,8,0,1,1,0,0,1598.041286,1
2778,87,14,0,1,0,0,0,2030.890872,0
2779,36,9,0,0,0,1,1,1595.672481,0
2780,32,11,0,1,0,0,1,1461.63528,0
2781,33,8,1,1,0,0,0,452.390983,0
2782,89,18,0,0,1,1,1,1594.5178740000001,0
2783,86,10,0,0,1,1,0,1165.890091,1
2784,88,12,0,0,1,0,1,2087.462333,0
2785,50,17,1,0,1,1,1,733.0960018,0
2786,47,15,0,1,1,1,0,694.2731917,1
2787,78,12,0,0,0,0,1,1290.636519,0
2788,59,12,0,0,1,0,0,2166.2073649999998,0
2789,49,9,0,0,1,0,0,655.1704765,0
2790,79,11,0,0,0,1,0,1989.74777,0
2791,56,17,1,0,1,0,1,1795.5953690000001,1
2792,27,16,1,1,0,1,1,2210.4495660000002,1
2793,83,5,0,0,1,0,0,673.8697136,0
2794,82,7,0,1,0,0,0,602.0049206,0
2795,52,15,0,0,1,0,0,1357.88248,1
2796,66,9,0,0,0,1,0,380.7812664,1
2797,82,7,0,1,1,1,0,1838.415776,1
2798,83,8,0,0,1,0,1,991.6943982,0
2799,19,15,1,1,1,0,0,1313.3911039999998,0
2800,34,14,0,1,0,1,1,1018.286618,1
2801,76,12,0,0,0,0,1,1069.1524570000001,1
2802,50,10,1,0,0,1,0,921.8193418,1
2803,36,13,1,0,1,1,1,1387.096942,0
2804,26,12,0,0,0,0,1,1481.311788,1
2805,20,12,0,0,0,0,1,1376.4449869999999,1
2806,56,6,1,0,0,0,1,1215.186143,1
2807,50,21,0,0,0,1,0,1131.849487,0
2808,37,14,0,1,0,1,0,993.4525617,1
2809,57,12,0,1,0,0,0,1404.351494,0
2810,34,12,0,0,0,0,1,1283.330518,1
2811,34,15,0,1,1,0,1,1186.5565960000001,1
2812,34,17,0,1,1,0,0,1325.414246,0
2813,40,9,0,0,0,0,0,1864.692477,1
2814,52,15,0,1,1,1,0,1078.756333,0
2815,60,10,0,1,1,1,0,1501.3754800000002,0
2816,48,12,0,1,1,0,1,945.3922234999999,0
2817,27,10,0,1,1,0,1,702.1831409,1
2818,83,9,0,0,1,0,0,458.14254789999995,0
2819,74,10,1,0,0,1,0,1271.791514,0
2820,28,8,0,1,0,1,1,1829.6344170000002,1
2821,50,11,0,1,0,1,0,1977.058574,1
2822,80,16,0,0,1,0,1,1152.27854,0
2823,50,11,0,0,0,1,1,1057.31768,1
2824,81,16,0,1,0,0,0,670.3465702000001,0
2825,21,5,0,1,1,0,1,1538.8879650000001,1
2826,55,18,0,0,1,0,1,1322.429941,0
2827,64,12,0,0,0,0,1,1167.924948,0
2828,68,13,0,1,0,1,1,1380.765825,1
2829,47,14,0,0,1,0,0,675.3184526,1
2830,50,12,0,1,0,0,0,472.14397230000003,1
2831,42,12,0,0,0,1,1,1114.048401,1
2832,85,14,1,0,0,0,1,962.3016029999999,0
2833,49,13,0,0,1,0,1,1593.9668609999999,0
2834,83,13,0,0,1,0,1,885.0263451,0
2835,87,14,0,1,0,1,1,1418.813901,1
2836,65,7,0,0,0,1,0,1185.107111,0
2837,76,14,0,0,1,0,0,1072.186545,0
2838,56,15,0,0,0,0,1,1161.691491,1
2839,60,11,0,0,1,1,1,1206.589518,0
2840,45,8,0,1,0,1,1,2588.430434,0
2841,18,8,0,0,1,0,1,1983.300598,1
2842,32,13,0,1,0,0,1,1323.764927,0
2843,23,15,1,0,0,0,0,463.9097938,0
2844,55,13,0,0,0,0,1,2794.920011,1
2845,20,11,1,1,0,0,1,2181.086069,1
2846,67,8,0,0,0,1,0,1993.401196,1
2847,61,10,0,1,0,0,0,867.8924387,0
2848,76,15,0,0,1,0,1,1540.445045,1
2849,84,9,0,0,0,1,1,1064.5957039999998,0
2850,24,16,0,1,0,0,1,935.8715835,1
2851,55,14,0,1,0,0,1,1014.955092,1
2852,66,5,0,1,1,1,0,1603.711289,0
2853,25,15,0,1,1,0,0,1580.727843,1
2854,37,6,0,1,1,0,1,1264.373724,0
2855,65,16,0,1,1,0,1,1151.054935,1
2856,73,12,0,1,0,0,1,447.1773574,1
2857,79,10,0,1,1,1,0,1301.393401,1
2858,34,11,0,0,1,0,1,1227.924743,0
2859,45,12,0,1,0,1,0,2060.6063679999997,1
2860,34,14,0,1,0,1,0,752.2906634999999,1
2861,39,12,0,1,1,0,1,1432.224687,1
2862,36,12,1,0,0,0,0,1607.273001,1
2863,21,9,0,1,0,0,1,1667.506374,0
2864,49,7,0,0,1,0,0,1837.7607039999998,1
2865,86,14,0,1,1,1,0,722.5123131,1
2866,55,8,0,0,0,0,1,756.3419475,0
2867,64,9,0,1,1,1,0,1240.6792369999998,0
2868,76,12,0,0,0,0,0,1745.07852,1
2869,84,8,0,0,1,0,1,1276.9023140000002,0
2870,18,16,1,0,0,1,0,794.1801028,0
2871,34,13,0,1,0,0,1,1195.475034,0
2872,30,14,0,0,1,0,1,1215.994181,0
2873,39,15,0,1,0,0,0,939.6683701,0
2874,62,15,0,0,0,1,0,1063.884067,0
2875,43,13,0,1,1,1,1,2528.759994,1
2876,55,11,1,0,0,0,0,1844.526573,0
2877,36,10,0,1,0,0,0,1952.410832,1
2878,21,13,1,1,1,0,0,1076.991137,0
2879,77,12,0,1,0,0,1,765.1823242,0
2880,52,16,0,1,0,0,1,1498.93018,0
2881,27,8,1,1,0,1,0,1091.509603,0
2882,41,8,0,0,1,1,1,1658.402714,1
2883,55,11,0,0,0,1,0,2004.4600469999998,0
2884,70,8,0,0,0,1,0,1520.458929,0
2885,25,12,0,0,1,0,0,924.5326675000001,0
2886,40,16,0,0,0,1,0,1756.84915,0
2887,41,13,0,0,0,1,0,1406.307337,0
2888,32,5,1,0,0,0,0,1398.1613220000002,0
2889,27,11,0,0,0,0,1,2192.448535,0
2890,72,11,0,0,0,1,1,1750.253059,1
2891,83,10,0,1,0,1,1,1303.89059,1
2892,61,14,0,1,0,0,1,1439.765003,1
2893,33,16,0,0,1,0,0,1410.343155,0
2894,82,12,0,0,0,0,0,1103.016586,0
2895,42,9,0,0,1,1,1,1282.323667,0
2896,49,9,0,1,1,1,0,1548.154792,1
2897,33,12,1,1,1,0,0,1212.659466,1
2898,21,11,0,0,0,1,0,1488.056133,0
2899,48,13,0,1,1,1,0,1137.782472,1
2900,82,9,1,1,1,0,0,1393.1305810000001,1
2901,72,16,0,0,0,1,1,1263.915496,0
2902,18,13,0,1,0,1,1,1489.056859,1
2903,38,10,0,0,1,1,0,2320.769374,0
2904,65,11,1,1,1,1,1,1254.859385,1
2905,32,13,1,0,0,0,0,1104.543998,0
2906,46,10,0,0,1,1,1,1596.1757949999999,0
2907,51,5,0,0,0,0,1,764.0244287,0
2908,70,9,0,0,1,0,1,1722.032536,0
2909,45,12,0,0,0,0,1,1493.782205,1
2910,22,13,0,1,1,1,1,1962.0470239999997,0
2911,64,13,1,1,1,1,0,768.7084381,0
2912,54,15,0,0,1,0,1,719.7798137,0
2913,89,13,1,0,1,0,1,1308.7086,1
2914,73,15,0,0,0,0,0,709.6900125,1
2915,29,13,0,0,1,0,0,1221.36675,1
2916,20,17,0,1,1,1,1,2517.584249,1
2917,67,12,0,1,1,1,1,1704.872057,0
2918,44,9,0,0,0,1,0,1932.26875,0
2919,24,12,0,1,0,0,1,1174.5456800000002,0
2920,88,11,0,0,1,1,0,581.9611419,0
2921,80,13,1,1,1,0,0,1810.474782,0
2922,44,9,0,1,1,0,1,1821.7521329999997,0
2923,18,8,0,0,1,0,0,917.5571322999999,0
2924,30,10,0,1,1,0,0,863.6296514000001,0
2925,78,15,0,0,1,1,0,948.6927365,0
2926,60,12,1,1,0,1,0,1412.381474,1
2927,56,8,1,1,1,1,1,946.5642972999999,1
2928,31,19,0,1,0,0,0,1663.2352039999998,0
2929,77,9,0,1,1,1,0,860.4509841,0
2930,30,12,0,1,1,1,1,2380.9952940000003,0
2931,73,14,1,0,1,1,0,859.2099751000001,1
2932,49,14,1,1,0,0,0,1209.038145,1
2933,63,20,0,1,0,1,0,2149.727449,0
2934,74,15,0,1,0,1,1,1860.127661,1
2935,39,11,0,0,0,0,0,822.5599232999999,0
2936,83,13,0,0,1,1,1,792.3707277000001,0
2937,42,13,1,0,0,1,1,3035.6139829999997,1
2938,85,7,0,0,0,1,1,1875.7346949999999,0
2939,39,9,0,0,0,1,0,577.1681107,0
2940,27,15,0,0,0,0,0,905.0282527,0
2941,29,13,0,1,0,1,0,1752.536989,0
2942,35,10,0,1,1,0,0,678.2257258,0
2943,35,16,0,0,1,1,0,1908.654798,0
2944,32,8,0,0,1,1,0,1163.07255,0
2945,70,9,0,0,1,0,1,1776.804483,1
2946,76,12,0,1,0,1,0,1822.9615379999998,1
2947,32,12,0,0,1,0,0,1599.005155,0
2948,58,10,0,0,0,1,0,1705.874036,0
2949,34,13,0,0,1,1,1,1501.794265,0
2950,56,9,0,1,0,0,0,1414.219141,0
2951,72,9,0,0,1,0,0,797.0949032000001,0
2952,59,12,0,0,1,0,1,1567.299499,1
2953,87,5,0,1,0,0,0,901.8396595,0
2954,25,12,0,0,1,1,0,1380.469032,0
2955,74,10,0,1,0,1,0,2275.551071,0
2956,44,11,0,1,1,1,0,2138.11032,0
2957,63,11,0,0,1,0,0,1305.9213539999998,0
2958,23,8,1,0,0,1,0,888.4950848,0
2959,63,15,0,1,1,1,0,1256.45775,0
2960,22,7,0,1,1,1,1,1262.417547,1
2961,44,11,0,0,1,0,0,1574.7075869999999,0
2962,51,13,0,0,0,0,1,1108.3689470000002,0
2963,47,16,0,1,0,1,0,812.928535,1
2964,62,9,0,1,0,0,1,901.9320939999999,0
2965,27,14,0,0,1,0,0,756.9340947000001,0
2966,46,13,0,0,1,0,0,1651.0372519999999,0
2967,79,9,0,0,1,0,1,2052.6560510000004,1
2968,31,7,1,0,1,1,0,1114.196033,0
2969,74,12,0,1,0,1,0,924.895642,0
2970,18,16,0,0,0,1,0,1294.9508369999999,0
2971,55,7,0,0,0,0,0,1209.7073990000001,0
2972,75,12,0,0,1,1,0,877.1087707999999,1
2973,40,9,0,1,0,1,0,1207.830056,0
2974,53,11,0,0,0,0,1,505.50099869999997,1
2975,56,8,1,0,0,1,0,1636.905029,0
2976,22,9,1,1,0,0,0,1180.763502,0
2977,89,5,0,1,1,0,0,1010.291341,0
2978,57,6,0,0,0,1,0,1168.630192,0
2979,38,15,0,0,0,1,0,848.1445108999999,0
2980,46,12,0,1,0,1,0,792.9175184999999,0
2981,38,11,0,1,0,1,1,885.4473166000001,1
2982,24,13,0,1,0,1,1,1389.833754,1
2983,54,7,0,1,1,0,1,900.0678019,1
2984,69,14,0,0,0,1,1,1423.721197,1
2985,70,10,0,0,0,0,1,1911.199623,1
2986,79,18,0,1,0,1,0,1967.228079,0
2987,44,14,0,0,0,1,0,1087.694968,1
2988,63,11,0,1,0,1,1,1851.332322,1
2989,84,12,0,0,0,0,0,576.1637572999999,0
2990,76,12,0,0,0,1,1,779.2981636,1
2991,67,8,0,0,1,1,1,1318.670361,0
2992,29,19,0,1,0,0,1,1233.655272,0
2993,84,16,0,1,1,0,1,830.8201062999999,1
2994,26,11,1,1,0,0,0,1927.3277640000001,1
2995,29,8,0,1,1,1,0,1075.372195,1
2996,38,12,0,1,0,0,1,1934.1826170000002,1
2997,20,11,0,1,0,0,1,1059.664803,1
2998,31,14,0,1,1,0,1,1364.913066,0
2999,46,13,0,0,1,1,0,1622.06829,0
3000,59,12,0,0,1,1,1,1374.7625050000001,1
3001,25,8,0,1,0,1,1,1259.8817060000001,1
3002,27,6,1,0,0,1,0,755.0711809,1
3003,77,12,0,0,1,1,1,1153.0733300000002,0
3004,46,13,0,1,0,1,1,1429.7090660000001,1
3005,22,17,0,0,1,1,1,1021.343044,1
