,Is_Techie,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Has_Streaming_Movies,Gender_Female,Gender_Male,Gender_Prefer not to answer,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Churn,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
2543,0.0,1.0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,10605,0.0,54.0,20985.69,7.804171683,7,1,0,4.0442086569999995,244.38405120000002,991.6890152999999,3,3,4,3,2,6,3,5
2544,0.0,1.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2089,1.0,53.0,10072.69,12.92638895,12,2,0,22.736560100000002,182.4556916,2227.799509,3,4,2,3,3,4,4,5
2545,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,7552,2.0,62.0,20613.16,6.975967587,13,1,0,36.19603,133.1895691,945.7273127999998,3,3,1,5,3,2,3,4
2546,0.0,1.0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,94,1.0,53.0,56002.38,6.650538704,14,2,0,13.08212765,173.40041330000003,1655.992508,2,2,3,4,4,3,2,2
2547,0.0,1.0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2328,2.0,42.0,24372.17,9.219807644,12,0,0,1.740144498,243.2631441,981.3822842000001,4,4,3,3,4,3,3,3
2548,0.0,1.0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,3079,1.0,67.0,59010.69,11.92810284,10,1,0,9.470798234,241.88909109999997,1398.131991,2,1,1,3,4,1,2,3
2549,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,14918,1.0,51.0,46199.89,11.62727393,11,0,1,2.476217287,148.645696,3382.4240000000004,3,4,3,4,3,4,3,4
2550,0.0,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1565,3.0,53.0,17306.82,6.08839459,12,0,0,9.053159642,171.7139325,1284.333326,3,3,2,3,5,2,4,3
2551,0.0,1.0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,467,1.0,52.0,8257.65,42.28081156,15,1,1,10.86199006,183.3561938,1364.293464,2,3,2,4,3,5,4,3
2552,0.0,1.0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,8189,1.0,63.0,45016.56,9.623275866,10,2,0,7.990345241,221.2901069,1654.594921,5,4,4,2,3,3,3,3
2553,0.0,1.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,3810,0.0,53.0,50375.2,10.65883819,10,0,0,1.500126375,231.89920519999995,676.2344842,4,3,5,4,3,5,4,4
2554,0.0,1.0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,6123,1.0,88.0,111591.97,8.253576137,14,1,0,6.73250931,201.6945498,1153.2140470000002,3,4,3,3,5,4,4,4
2555,0.0,0.0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,14673,1.0,54.0,37928.26,6.898965361,13,0,0,1.442101684,222.85214359999998,837.2614392999999,3,3,2,3,3,4,3,3
2556,0.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,35,4.0,27.0,40826.44,9.272410367,15,0,1,10.8968319,149.0305846,1246.67277,3,2,3,6,4,3,4,4
2557,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,158,0.0,49.0,25770.44,11.09785209,15,2,1,10.69505483,138.1175519,1364.959051,3,3,3,4,4,2,2,2
2558,0.0,1.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,771,3.0,46.0,49535.29,12.692213,18,0,0,6.9058621570000005,199.11888080000003,3382.4240000000004,7,7,6,4,4,4,4,5
2559,0.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,12338,4.0,35.0,14113.73,11.98792204,6,1,0,22.31931984,153.88406469999998,2343.9880239999998,2,2,1,3,3,2,3,4
2560,0.0,0.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,13410,1.0,58.0,63348.18,6.939259012000001,12,0,0,4.984917546,172.0558029,3382.4240000000004,4,4,3,4,4,2,4,2
2561,0.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1316,0.0,53.0,17104.77,8.478299551000001,11,2,0,10.45497122,139.7262009,1307.834074,3,4,3,5,5,4,1,3
2562,0.0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,764,3.0,67.0,23481.88,7.642815594,12,0,0,36.19603,185.683823,1907.2064899999998,3,4,3,3,5,3,3,4
2563,1.0,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,227,0.0,35.0,20613.38,11.83809445,7,3,0,18.01017711,168.6276483,1686.4179219999999,2,2,1,2,4,1,2,3
2564,0.0,1.0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,120,1.0,79.0,33186.785,4.7434225780000006,10,1,0,5.014012147,247.0508994,1501.093332,4,5,5,3,3,4,3,4
2565,1.0,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,7955,1.0,53.0,17100.24,9.378339777,10,0,0,9.817032603,127.82642890000001,954.2700173000001,4,4,2,3,2,4,4,5
2566,0.0,1.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,4204,1.0,55.0,31492.57,6.517568977000001,9,0,0,7.437784387000001,229.8681845,1170.676993,5,5,5,5,2,6,5,6
2567,0.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,900,1.0,53.0,33186.785,8.675690782,14,2,0,1.280323583,140.38303269999997,436.2297665,4,5,4,4,2,2,4,3
2568,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1121,1.0,53.0,19685.04,15.29772015,12,0,0,13.43811436,174.4743905,1965.4624829999998,4,4,4,4,3,3,5,5
2569,0.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,16398,4.0,81.0,65315.4,8.215117693,12,0,0,3.765837733,135.72727980000002,494.8412692,1,3,3,3,4,2,2,3
2570,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,35102,1.0,63.0,42613.78,11.16395271,14,5,0,36.19603,162.5418507,1636.4881599999999,4,3,4,4,5,3,3,4
2571,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,8093,0.0,53.0,8414.55,16.95379674,6,2,1,1.798432524,178.1222253,528.989098,4,4,3,3,4,3,3,3
2572,0.0,1.0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,37,1.0,53.0,33186.785,12.0041188,12,1,1,36.19603,183.1540135,961.4048126,5,4,4,4,3,4,4,4
2573,1.0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2172,1.0,73.0,27105.8,7.3261144,11,0,1,7.744129211000001,167.2555375,720.6519057999999,4,4,4,4,3,3,2,4
2574,0.0,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,24163,4.0,76.0,20552.64,12.007744599999999,11,0,0,16.79676717,140.27030969999998,1820.9268949999998,5,4,5,3,3,3,4,4
2575,0.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,4180,3.0,20.0,12188.82,6.554298836,10,1,1,1.311692648,150.95706819999998,3382.4240000000004,3,3,5,3,3,3,4,3
2576,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,13222,4.0,61.0,24625.37,11.19707028,12,2,1,6.960521816,163.59526100000002,1466.444336,2,2,3,5,2,3,4,3
2577,0.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21314,3.0,53.0,33186.785,10.21752631,9,1,0,5.525134421000001,279.4511724,1288.15613,6,5,5,2,5,4,2,4
2578,1.0,1.0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,36986,6.0,85.0,33186.785,6.743515956,10,0,1,10.29048316,194.0540385,1815.26546,4,5,5,3,3,5,5,4
2579,0.0,1.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,14524,1.0,48.0,26594.83,7.393807765,16,3,0,18.32903765,161.26224480000002,2206.253895,4,3,3,5,2,4,4,3
2580,1.0,1.0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,38865,2.0,82.0,33186.785,8.954558862999999,16,2,0,1.7942019880000002,174.88686030000002,917.029715,4,4,4,4,4,5,5,5
2581,1.0,1.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,964,1.0,53.0,67833.88,42.482470899999996,12,2,0,16.38977678,174.13963569999999,3382.4240000000004,3,3,3,3,4,3,3,3
2582,0.0,1.0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,19855,4.0,59.0,33186.785,10.96725321,14,1,0,22.3447813,193.7108729,2231.2539699999998,4,3,3,3,3,3,3,3
2583,0.0,1.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,56308,0.0,55.0,33186.785,10.33230495,16,1,0,12.91537813,217.44765519999996,1524.881001,2,1,2,4,3,4,3,4
2584,0.0,1.0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2309,1.0,53.0,41212.98,11.79827777,16,2,0,11.59626976,202.685403,1929.9927850000001,4,3,3,3,2,4,3,3
2585,0.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,871,4.0,82.0,38585.6,9.982435566,9,2,0,15.21210482,165.049544,1508.478673,4,4,4,2,4,4,4,3
2586,1.0,1.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,3417,10.0,42.0,33186.785,5.9779658929999995,14,1,0,3.771606914,204.5910738,1117.2849210000002,2,2,4,4,1,5,6,6
2587,0.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1175,0.0,53.0,60239.95,6.75645603,6,1,0,11.6474373,162.9344608,1381.7713099999999,4,3,4,4,5,3,4,4
2588,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1970,1.0,34.0,47017.43,40.78444386,14,1,0,25.72493438,152.9343392,3382.4240000000004,3,4,3,3,3,3,3,4
2589,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1024,1.0,34.0,11250.31,10.19313441,12,1,0,1.39326187,239.88289480000003,722.2139832,4,4,4,4,3,3,4,3
2590,0.0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,782,1.0,53.0,33186.785,13.10165413,11,1,0,12.17300097,150.8732562,1619.686288,3,4,3,2,2,4,4,3
2591,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,445,1.0,53.0,12861.54,10.53357491,16,1,1,8.909806485,141.2126717,3382.4240000000004,4,5,4,3,4,4,2,4
2592,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,15226,1.0,88.0,40879.22,9.77674603,19,1,0,10.48607951,111.40914550000001,3382.4240000000004,3,4,3,3,4,3,4,3
2593,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7611,4.0,53.0,44462.77,15.10749992,10,1,0,19.26464857,107.03781780000001,2203.565459,3,2,2,4,2,3,4,5
2594,0.0,1.0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,841,1.0,67.0,33186.785,15.62081933,14,1,1,6.24751003,176.1095069,3382.4240000000004,4,4,4,4,3,3,3,5
2595,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,67,1.0,53.0,33186.785,12.35555887,9,1,0,9.063712994,93.79234409,1031.540479,3,3,3,4,2,3,4,3
2596,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,14018,1.0,68.0,20306.89,7.388091677,16,1,0,10.02603019,160.0700983,1183.503581,4,4,3,3,4,4,5,3
2597,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,475,1.0,44.0,33186.785,13.27045999,15,0,1,28.22988594,139.3168893,3068.956506,4,4,5,4,4,3,3,2
2598,0.0,0.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,24,1.0,53.0,81376.2,10.22561684,5,3,2,7.617535143,160.540679,1326.411799,4,4,4,5,4,4,3,3
2599,0.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2580,1.0,53.0,46435.57,13.26465494,10,0,0,20.5856111,139.6871136,3382.4240000000004,4,4,5,3,4,5,2,3
2600,0.0,1.0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1283,1.0,75.0,40402.71,9.163966997000001,14,0,0,12.35900114,163.0068966,3382.4240000000004,3,3,4,3,5,3,3,2
2601,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2625,1.0,26.0,33186.785,10.15205644,6,0,0,36.19603,82.99228576,923.1400229000001,4,4,5,3,4,3,4,4
2602,0.0,1.0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,107,1.0,30.0,9336.09,15.63058568,15,1,0,14.01692435,208.83179330000002,3382.4240000000004,1,2,3,4,3,3,3,4
2603,0.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,417,1.0,53.0,28954.2,5.886080553999999,16,1,1,1.5061364480000001,157.87864069999998,460.5286853,2,2,3,3,3,3,2,4
2604,0.0,1.0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,4979,1.0,29.0,32952.41,10.43809782,8,4,0,5.457127202000001,203.3385322,1589.753327,4,3,3,3,4,3,2,3
2605,0.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5295,1.0,88.0,33186.785,9.28572066,10,0,0,4.148103374,123.00251770000001,296.0266799,4,4,3,3,3,5,4,3
2606,1.0,1.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,612,1.0,42.0,46183.09,8.928657077,10,0,0,8.867664035,252.9163193,1362.782508,5,4,3,5,2,3,3,3
2607,0.0,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,8618,0.0,51.0,33186.785,11.37011859,7,1,0,6.663036309,162.85280569999998,3382.4240000000004,3,2,3,4,4,3,2,3
2608,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,10980,4.0,68.0,33186.785,11.28282628,10,0,0,1.5633831440000001,126.3371832,673.250968,4,5,4,3,5,3,5,5
2609,0.0,1.0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,12237,2.0,46.0,42550.92,7.8434495879999995,12,1,1,13.75425674,275.96741230000003,1947.0587070000001,5,4,5,4,3,4,4,3
2610,0.0,1.0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,9145,0.0,89.0,38411.45,7.857697751,14,0,0,2.3670663640000003,231.64900419999998,1136.589804,3,4,3,4,3,3,5,3
2611,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,62429,1.0,30.0,51136.82,4.483397555,15,1,0,2.3330939490000002,139.69693759999998,530.0667963999999,6,4,5,2,5,4,5,5
2612,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,39227,0.0,56.0,17595.76,5.824748077000001,9,2,1,14.86158123,160.2269454,1439.925812,4,2,3,4,3,2,2,4
2613,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,5,0.0,31.0,31609.92,9.04196986,11,2,1,1.7687534269999998,220.4134528,736.3553892000001,3,2,4,4,5,4,5,4
2614,0.0,1.0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1116,2.0,53.0,61843.65,6.994827241,13,1,2,36.19603,181.57803619999999,3382.4240000000004,4,4,5,5,2,5,5,5
2615,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,22275,4.0,53.0,5952.44,8.730677303,8,1,0,1.275947801,107.9038794,476.7850753000001,4,4,5,3,3,5,4,4
2616,0.0,1.0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,274,1.0,41.0,33186.785,6.139604897999999,9,2,0,29.95876167,254.9587693,3119.385384,3,4,3,3,5,4,3,2
2617,0.0,1.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,19546,4.0,53.0,62656.2,7.889598886,9,1,0,2.073631799,127.9347982,861.7738076999999,6,5,5,4,3,4,3,5
2618,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,224,2.0,53.0,33186.785,38.01498962,11,1,0,36.19603,167.8374105,1584.241573,4,4,3,3,2,5,5,5
2619,0.0,1.0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,27224,1.0,76.0,27520.03,10.75293316,13,1,0,6.368503501,203.37993480000003,1756.6109789999998,2,2,3,2,5,2,1,2
2620,0.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2625,2.0,82.0,24128.19,40.56583513,9,1,0,7.674186187,192.5241581,924.1809843000001,4,4,5,3,4,3,3,3
2621,0.0,1.0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2032,1.0,65.0,40835.59,8.105734274,15,3,0,16.7578945,171.7275909,2080.564441,3,2,4,2,3,1,2,2
2622,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1034,3.0,53.0,21334.55,9.396134312000001,16,1,0,8.473965945,163.32602480000003,3382.4240000000004,4,4,5,3,7,4,2,4
2623,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,508,2.0,53.0,27065.94,10.58275668,12,0,0,30.82190637,162.2865,3042.656083,2,2,3,3,4,3,4,2
2624,1.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2539,1.0,55.0,47950.33,9.728375149,10,1,1,7.843199744,145.46458710000002,935.4475784,4,4,4,4,3,5,2,3
2625,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,26902,0.0,29.0,36470.53,3.3966719160000003,15,2,1,8.035139837000001,114.1150081,798.0189824,4,4,4,3,3,4,5,3
2626,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,37375,1.0,82.0,36598.52,10.53307009,12,1,1,5.150962982,164.78850549999999,822.9997438999999,2,3,3,4,2,2,5,2
2627,0.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2131,3.0,56.0,20980.42,9.754048052,12,0,1,24.27319837,275.16716710000003,2765.521967,2,2,3,1,4,3,2,2
2628,0.0,0.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2122,3.0,53.0,6315.61,8.176800797,7,0,1,9.385169516,255.74152430000004,1461.269401,4,4,4,3,4,3,3,5
2629,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2684,4.0,80.0,6074.44,10.34700983,14,2,1,13.819719899999999,161.82126430000002,1438.002278,4,4,4,6,1,4,2,6
2630,0.0,1.0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,3182,1.0,74.0,36966.64,7.283204400000001,11,1,0,1.372579996,186.53794230000003,680.4074741000001,2,4,4,3,5,2,2,2
2631,0.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,11885,1.0,53.0,18377.18,14.51769782,7,0,0,1.8468702190000001,138.5845743,464.43508319999995,3,3,3,4,4,3,3,4
2632,0.0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1485,1.0,53.0,128114.29,11.31716612,10,0,0,12.23147105,219.32093369999998,1483.466725,2,4,4,4,4,5,2,2
2633,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1114,0.0,53.0,21200.76,14.79716684,11,0,1,6.554584071,128.90378570000001,831.986868,4,4,4,4,4,3,5,4
2634,0.0,1.0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,281,0.0,23.0,33186.785,40.35053726,13,1,0,2.599616568,179.8662724,3382.4240000000004,3,2,2,4,4,1,2,4
2635,0.0,1.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,31148,0.0,81.0,33186.785,11.87132811,13,1,0,36.19603,166.0501421,965.4344563999999,4,3,4,1,4,4,2,4
2636,0.0,1.0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,217,1.0,76.0,33186.785,9.793960927,11,2,0,16.12971042,197.7322101,2275.291432,3,3,3,3,4,2,3,2
2637,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,8368,1.0,29.0,41658.22,10.95406562,10,0,0,23.9038033,136.375729,2593.650846,3,4,5,3,4,4,4,4
2638,0.0,1.0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7379,0.0,88.0,35311.08,11.60075237,11,2,1,1.734089974,184.68302319999998,3382.4240000000004,3,2,5,3,5,5,1,3
2639,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,98,1.0,18.0,9961.23,17.2120951,13,0,2,17.45181983,126.1055851,1759.464436,3,3,4,1,4,2,4,3
2640,0.0,1.0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,7351,1.0,53.0,43867.04,7.986433614,12,2,0,3.825479811,221.16185750000002,3382.4240000000004,3,5,5,3,3,3,3,6
2641,0.0,1.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3231,1.0,88.0,6742.39,10.83394587,14,0,0,10.00948532,140.4820114,3382.4240000000004,2,4,4,2,4,2,2,2
2642,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,456,4.0,63.0,39377.62,10.31486576,10,3,1,15.81095182,143.83220690000002,2126.056803,3,5,4,3,4,2,2,2
2643,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,777,4.0,43.0,33186.785,10.36786565,14,1,0,4.31097376,239.7019375,1024.131285,2,3,2,4,3,3,2,2
2644,1.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1001,1.0,86.0,40628.46,11.56854471,9,1,0,1.200106313,164.4410344,336.37110950000005,2,3,4,4,2,5,3,3
2645,0.0,1.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5981,1.0,53.0,29680.81,8.67728901,8,0,0,1.998180276,194.656915,758.9886777,2,2,5,3,3,4,3,3
2646,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,32801,1.0,18.0,33186.785,7.214530214,13,1,1,16.93744855,138.1528154,3382.4240000000004,3,4,4,5,3,5,4,3
2647,1.0,1.0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,8867,3.0,21.0,33186.785,10.8044929,12,2,0,13.05372939,220.94622579999998,1761.2653710000002,2,2,2,3,4,2,1,3
2648,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2226,3.0,45.0,38936.96,8.284280593,10,3,1,3.533322829,180.20646230000003,793.8062657,3,3,4,3,3,4,1,4
2649,0.0,1.0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2139,1.0,20.0,30767.83,10.1190626,12,1,0,16.93328849,178.4623426,2020.8963579999997,3,2,3,5,3,3,1,2
2650,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,9996,0.0,59.0,27832.64,11.49765183,16,1,1,2.8883030030000003,136.62379199999998,296.72603910000004,3,3,4,4,4,4,5,4
2651,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,647,1.0,54.0,44711.74,10.92278814,13,0,0,6.307859466,106.60703229999999,862.6906733,4,4,4,3,5,4,3,6
2652,0.0,1.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,39,0.0,67.0,7004.93,6.225654417,9,0,0,4.812563005,171.7999106,1003.0809289999999,6,5,6,3,3,5,6,3
2653,0.0,1.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1332,10.0,63.0,33186.785,11.20930075,17,1,0,25.10781148,149.1061001,2646.099689,3,3,3,3,5,4,4,4
2654,0.0,1.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,25445,0.0,46.0,33186.785,11.41831578,9,1,0,10.32034179,162.7292574,1525.81124,3,3,4,4,2,4,3,3
2655,0.0,1.0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,8549,1.0,32.0,49271.78,41.01507767,11,0,0,16.74329932,272.8483405,2536.5374899999997,4,5,3,3,5,4,4,4
2656,0.0,1.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2192,1.0,38.0,52374.17,13.46908156,14,2,1,6.652607765,253.2717751,1225.184798,3,3,3,4,4,3,1,4
2657,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2879,0.0,53.0,39603.42,10.74757546,12,2,1,36.19603,160.5384433,877.2126863,4,4,5,3,2,4,4,4
2658,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,7999,1.0,25.0,138555.91,12.13295482,12,3,0,11.96095692,141.30238459999998,2058.120961,4,2,3,1,6,3,3,6
2659,0.0,1.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,17086,2.0,71.0,20246.17,10.3654446,13,0,0,7.900866112,186.27821930000002,1063.793472,5,4,4,3,4,4,3,4
2660,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,23867,3.0,41.0,33186.785,6.758672132,12,2,0,4.24529505,148.18572680000003,707.2606071,4,5,4,4,4,5,5,6
2661,0.0,1.0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,17148,3.0,64.0,35087.57,31.69349532,16,0,1,10.04959791,237.1902509,1421.06817,3,1,2,4,3,3,3,4
