,Has_Port_Modem,Has_Multiple_Lines,Has_Online_Backup,Has_Streaming_TV,Has_Streaming_Movies,Churn,Area_Suburban,Area_Urban,Gender_Male,Gender_Prefer not to answer,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Avg_Bandwidth_GB_Usage_Per_Year,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
687,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,3382.4240000000004,7731,3.0,74.0,18326.88,8.682363487,20,0,0,9.428767036,231.84401699999998,4,4,3,4,3,3,3,5
688,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,985.0943424000001,2476,2.0,53.0,168097.1,10.45345249,12,0,0,8.019086021,192.2308161,3,3,4,3,2,4,3,1
689,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1503.682743,1596,2.0,30.0,5850.56,8.690515303,9,1,0,5.78988794,193.77312369999999,5,6,6,3,2,6,5,5
690,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2253.839865,31,4.0,53.0,16064.99,8.852970327000001,9,1,2,23.02862012,113.528724,2,4,3,2,5,2,4,3
691,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3382.4240000000004,3645,3.0,44.0,66365.07,13.67319368,11,0,0,2.72317525,191.81739819999999,2,3,2,1,5,2,2,4
692,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1813.6141940000002,192,0.0,77.0,53562.86,8.27490511,11,2,0,18.92157073,151.8186417,3,3,3,5,3,5,3,4
693,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1831.930109,607,4.0,78.0,28937.89,9.025940971,10,1,1,11.90088632,155.0369975,4,4,4,3,5,3,2,4
694,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2580.979643,0,1.0,20.0,62952.13,14.13299958,15,2,1,28.93788212,124.20075890000001,5,6,6,4,2,6,5,5
695,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,930.6501083999999,3107,2.0,53.0,45777.4,11.98789517,11,0,1,1.570209934,152.0576813,3,3,3,4,4,3,2,5
696,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1561.283799,457,1.0,20.0,6396.98,5.048227198,11,1,0,10.85959186,231.7936273,5,4,4,3,3,5,5,4
697,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,491.8773506,6432,6.0,82.0,26785.51,14.82462508,10,0,3,1.3384419570000001,182.24005480000002,5,4,6,3,3,5,4,3
698,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3382.4240000000004,659,1.0,43.0,23311.73,7.213794748,18,1,0,2.995498523,241.4485406,4,4,2,3,5,3,1,3
699,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1252.81737,5931,1.0,38.0,65056.0,9.829250054,9,3,1,10.56061324,201.5004243,3,3,3,4,4,3,4,3
700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1511.1388,3854,10.0,81.0,62921.94,10.78938873,10,2,0,9.84141211,116.55300520000002,4,5,3,3,4,3,4,6
701,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,2230.367018,1651,1.0,34.0,33186.785,9.021926997000001,9,1,0,36.19603,185.6361125,2,3,2,3,3,2,4,4
702,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1885.438773,18579,1.0,36.0,33186.785,9.404247832000001,15,1,0,12.84120976,242.24321609999998,4,3,4,5,3,5,4,6
703,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,947.6695867000001,5490,1.0,38.0,46111.61,7.504263183,16,0,0,5.7592657460000005,185.4834246,3,3,2,3,4,4,2,4
704,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1025.701125,328,1.0,53.0,33186.785,11.76761765,11,1,1,7.979145258,126.14053870000001,4,3,4,3,4,4,4,5
705,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1982.131752,14918,1.0,53.0,18893.5,6.341677542999999,16,1,0,19.28424826,182.95975259999997,4,3,3,2,4,3,3,6
706,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1780.7916260000002,8437,2.0,78.0,11583.37,15.74060426,11,1,0,13.57977305,278.0862506,2,1,1,5,2,1,2,4
707,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,700.0569426,671,3.0,80.0,16852.05,9.298706525,14,0,0,3.520675631,172.9325588,3,4,3,3,4,3,5,3
708,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1924.891176,29599,4.0,38.0,68180.35,8.346044698,9,1,1,10.49916723,196.3989619,4,4,5,3,2,5,6,4
709,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,704.1947644999999,2821,7.0,53.0,33186.785,16.24980507,12,0,0,36.19603,175.9962747,5,5,5,4,4,4,3,4
710,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1207.740526,291,1.0,48.0,24034.97,9.919832523,16,2,3,5.567028377000001,149.99309409999998,3,4,4,3,3,5,4,4
711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1064.895012,2596,0.0,53.0,19474.37,11.85416274,14,2,0,11.84987964,113.27843940000001,5,5,4,3,3,4,5,6
712,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,743.4780761,1874,0.0,18.0,23775.33,11.33048149,12,2,1,3.9763056260000003,150.26574630000002,3,2,4,4,4,3,3,4
713,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1251.370845,30807,1.0,49.0,33186.785,13.71958074,13,1,0,5.7595712279999995,280.52478179999997,6,5,4,3,2,4,5,3
714,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,470.68227800000005,1152,1.0,80.0,46786.18,8.710340412999999,11,1,1,3.6135134239999998,111.1012605,3,4,4,4,4,5,4,4
715,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1112.686143,282,0.0,53.0,68647.24,13.77899212,12,1,1,5.156978882,118.5073376,3,3,2,2,3,3,3,3
716,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,2064.474901,25266,1.0,87.0,84826.6,7.549343063999999,12,0,0,16.75922789,275.07010160000004,3,2,4,3,2,4,4,4
717,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1716.888034,3014,0.0,73.0,42305.68,6.639349397,14,0,0,13.85187885,146.9278395,5,5,4,2,4,3,4,2
718,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1114.13669,736,2.0,76.0,18301.98,14.53417972,11,1,1,9.472450618,205.1577729,3,3,3,5,2,4,4,5
719,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,718.0624098999999,0,1.0,80.0,46647.99,12.96475332,11,2,1,6.636312277,126.15844750000001,5,4,5,4,4,3,5,4
720,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,800.1531959,1257,1.0,89.0,28330.55,12.3444276,14,3,0,2.904448825,131.4451777,3,4,4,2,6,3,4,2
721,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1680.337106,481,1.0,53.0,11661.07,6.971340933,16,1,2,4.800346852,242.72370469999998,5,5,3,4,2,3,4,4
722,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1416.865765,5360,0.0,50.0,33186.785,6.458360992,17,1,1,10.35063785,126.36994840000001,2,3,4,3,5,1,3,3
723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1573.289677,93,0.0,53.0,8864.63,6.871230026,13,0,1,14.71592037,104.4625258,5,5,4,3,4,4,4,4
724,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1619.817463,1380,0.0,49.0,96022.76,10.15405361,13,2,0,9.758067608,184.5719882,4,4,4,3,4,3,4,4
725,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1596.7077550000001,3895,3.0,32.0,52856.4,11.3988463,11,1,0,9.820011726,161.61627,4,4,4,4,4,3,4,3
726,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,908.0504522,198,0.0,31.0,37772.16,12.74683901,16,0,1,8.458573247,157.13631909999998,4,4,4,2,4,3,4,4
727,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1449.2020890000001,929,4.0,44.0,53135.08,2.032863677,12,1,1,8.508626757,128.9891665,3,4,3,4,2,4,3,2
728,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3382.4240000000004,1641,1.0,53.0,33186.785,13.10509827,11,2,1,11.70347852,140.9037751,3,3,2,4,4,2,2,3
729,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,3382.4240000000004,2439,2.0,66.0,33186.785,36.44943387,7,1,1,29.8284414,251.0280741,3,2,5,3,5,2,2,4
730,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,907.2094936000001,180,1.0,54.0,33186.785,12.00303088,11,0,0,7.004427474,162.8442851,4,3,4,3,4,4,4,4
731,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,890.4483344,376,0.0,53.0,16778.35,12.605291099999999,8,1,0,7.439569893,123.4130515,2,3,3,4,3,2,4,3
732,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2050.67636,953,0.0,61.0,24518.97,3.305850159,12,0,1,21.05353987,204.71351830000003,3,3,4,4,4,1,4,4
733,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1338.110998,1315,1.0,27.0,57938.27,37.57746031,10,0,0,6.0500607770000006,168.7544169,3,3,3,3,2,5,5,5
734,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,920.3847194,11974,4.0,89.0,24865.85,8.163296262000001,13,2,0,7.599617029,183.9035336,2,2,3,4,2,3,4,5
735,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,736.1743773,6502,1.0,47.0,33186.785,8.788108634,8,1,0,5.473564746,105.53904109999999,2,2,2,5,5,2,2,4
736,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,857.7406242999999,13809,2.0,81.0,48226.58,5.69177566,8,0,0,4.803306414,219.645638,3,2,2,4,4,2,3,4
737,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1226.543716,23370,1.0,53.0,5694.61,7.028133847,10,1,0,6.051428262000001,154.925195,2,1,3,3,3,3,1,2
738,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1495.554533,45995,3.0,53.0,33186.785,9.316509023,12,2,0,6.503513341000001,142.50608830000002,4,3,5,2,4,3,2,4
739,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,248.17936600000002,868,0.0,88.0,46988.4,7.763910472999999,16,0,0,1.650263525,145.6515351,5,4,5,5,3,3,3,4
740,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3382.4240000000004,52299,1.0,55.0,88666.42,10.29307259,16,2,1,2.282601557,126.83797150000001,3,1,4,3,3,3,5,3
741,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1857.9570410000001,14534,1.0,53.0,65540.61,8.260063346,5,0,0,36.19603,221.7042762,4,3,5,3,4,4,3,2
742,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1663.371666,200,1.0,35.0,112914.39,11.9328514,11,1,0,11.56648604,116.59505259999999,3,3,2,2,2,3,3,3
743,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,318.04350780000004,24622,1.0,53.0,18534.37,6.497678565,14,1,0,36.19603,92.93104045,5,4,6,4,3,5,4,4
744,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1386.813604,33484,1.0,70.0,27588.53,10.16438742,13,4,1,12.11795763,161.4593056,5,4,5,2,3,4,5,3
745,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1535.462356,15,1.0,50.0,3563.55,8.188533304,7,2,0,9.539962975,158.5902085,2,2,3,4,4,3,3,3
746,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,982.8832681,12874,1.0,53.0,106964.84,39.44794049,14,1,0,4.3037451010000005,132.7633545,3,4,4,2,4,4,3,2
747,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1150.859858,36817,9.0,53.0,61475.04,12.75809026,12,3,1,7.607475355,115.7791279,4,4,5,3,2,6,4,4
748,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,866.8410598999999,180,1.0,25.0,59930.95,8.253901009,12,1,0,3.736763788,173.25635559999998,2,2,3,2,5,1,2,3
749,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1960.019242,12853,0.0,88.0,33186.785,13.009015199999999,16,3,0,22.39935475,170.8312358,5,3,2,3,1,4,5,3
750,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1788.145063,11054,1.0,69.0,33186.785,9.789012966,17,1,1,20.07541432,148.1648471,4,3,4,1,5,3,2,3
751,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1166.4691070000001,583,2.0,53.0,91141.18,8.681468516,13,0,0,7.677648117,173.8328866,4,3,3,2,5,3,4,3
752,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1559.679776,1503,3.0,79.0,33186.785,8.154603022,15,0,0,14.08292576,195.5529673,3,4,3,5,3,4,4,6
753,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1103.202075,23078,1.0,86.0,37837.28,9.851785124,14,1,1,11.14672304,127.47976509999998,3,3,3,4,4,4,3,4
754,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1207.841461,96,3.0,84.0,9994.08,14.19476539,13,1,2,6.343374736,245.3513519,3,2,3,4,2,3,1,2
755,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,2229.321043,24257,0.0,53.0,33186.785,6.997646897,12,3,1,21.1875693,219.1301454,4,4,4,5,3,3,4,4
756,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1708.75722,107,1.0,84.0,18938.33,9.456436047,13,0,0,19.944187300000003,147.2128854,4,4,3,3,3,2,3,3
757,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,830.61429,172,1.0,53.0,33186.785,7.404951825,14,1,1,3.196943016,274.3674347,4,3,4,5,2,3,3,3
758,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,991.7633622999999,4223,4.0,74.0,17520.23,5.132959921,14,0,1,3.2481699269999997,163.1794446,4,4,3,5,3,2,4,4
759,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,580.5443061000001,17145,5.0,76.0,15615.89,4.021371244,16,2,1,6.248150471000001,123.8385395,4,4,3,4,4,5,4,4
760,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,586.7422583,3381,1.0,55.0,33186.785,14.50362764,12,2,1,36.19603,193.10512549999999,4,3,3,4,2,3,3,2
761,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,697.3086442000001,13156,1.0,53.0,5997.99,18.07580707,17,2,1,1.754385394,104.7501912,4,4,2,4,4,1,3,4
762,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1096.780158,966,1.0,63.0,33186.785,10.78023341,11,0,0,11.48773622,136.9598145,3,4,3,4,3,4,4,4
763,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,544.0000762999999,30377,1.0,89.0,33186.785,8.558987978,13,1,0,5.711646401,124.49768970000001,4,4,4,4,3,3,3,4
764,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1003.664665,1108,1.0,53.0,33186.785,9.976372098999999,12,0,0,7.603357235,170.9914777,3,4,3,3,3,5,4,5
765,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,364.14027250000004,989,1.0,22.0,11232.67,9.103663099,14,0,0,2.084118551,114.79538810000001,4,3,3,4,5,5,3,3
766,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1026.300872,884,1.0,81.0,33186.785,12.13717837,14,0,0,6.587201276,202.089539,3,3,3,2,4,3,4,3
767,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,704.6408647000001,1839,1.0,58.0,33186.785,11.63639256,15,1,0,4.603347641,159.15597409999998,2,3,2,5,3,4,3,4
768,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1532.283357,8379,3.0,48.0,12339.69,12.56463938,10,0,1,6.541066702,187.268234,2,3,2,3,3,3,1,4
769,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,427.37433880000003,9155,3.0,78.0,9297.37,13.75838032,13,1,0,4.332134531,156.7379852,4,5,4,1,6,2,4,4
770,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1092.959251,13245,2.0,53.0,27581.84,10.186606800000002,15,2,1,2.279259145,212.2466982,5,4,4,4,5,3,3,3
771,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1587.044822,46920,4.0,76.0,45553.16,13.72912997,15,3,0,36.19603,171.76103590000002,4,5,4,4,4,4,3,4
772,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,886.3435693,7836,0.0,41.0,78642.15,11.71354382,15,0,0,8.446160069,103.1638296,3,3,2,5,2,3,3,4
773,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,598.4998977999999,2850,1.0,29.0,11408.67,9.338230187999999,16,0,0,3.9908957789999997,135.5929059,6,6,6,2,4,3,3,5
774,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1099.4869820000001,39384,1.0,53.0,33186.785,9.28769637,7,2,1,9.07068647,187.1480537,3,4,3,5,4,4,3,2
775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1657.8228060000001,1450,3.0,89.0,15872.36,8.115805151,8,1,0,16.97529426,150.2736083,4,3,3,4,3,3,3,4
776,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2593.301866,686,3.0,30.0,30446.44,10.63040088,14,1,0,25.77611616,183.0852039,2,2,2,4,4,1,2,4
777,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,3382.4240000000004,28,1.0,19.0,33186.785,9.887964002999999,12,1,1,3.189179387,212.06839669999997,3,2,4,2,4,4,5,4
778,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,752.9918959,1363,2.0,87.0,18455.86,10.14463584,14,1,0,6.49110882,129.2816231,3,2,3,2,7,1,2,2
779,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,982.2094626,57511,1.0,76.0,10589.74,8.703448245,16,2,0,8.908332009,195.78587199999998,5,4,3,6,4,4,5,4
780,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1964.3548239999998,17349,1.0,69.0,7868.29,12.51044178,12,0,0,15.37107894,140.01310930000002,3,4,3,2,4,5,3,3
781,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1509.912313,4950,0.0,21.0,33186.785,10.26607383,8,1,2,9.715065141,263.092788,3,3,3,3,4,2,3,2
782,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3382.4240000000004,1259,0.0,53.0,27798.01,12.2491758,13,0,0,9.582004743999999,255.489708,4,4,4,2,3,2,4,4
783,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,780.3612617,54,2.0,72.0,112245.07,9.115606227,15,0,1,5.84055678,192.6258545,3,5,4,3,3,3,3,3
784,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,868.469474,1978,3.0,66.0,45427.24,8.948853181,13,1,1,2.968358466,114.03752450000002,4,4,5,5,3,4,4,5
785,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3382.4240000000004,24666,0.0,45.0,59333.32,12.38061716,5,0,0,9.294088005,129.5877987,3,3,4,4,2,4,3,4
786,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1848.6397190000002,21448,4.0,50.0,33186.785,8.616076367,11,0,0,12.96208301,129.5563546,3,4,3,4,4,3,3,5
787,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,335.9239723,24965,0.0,65.0,15543.8,7.717910149,14,0,0,2.8318043489999996,115.2326707,5,6,4,2,4,6,3,3
788,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1358.491904,14795,1.0,70.0,31138.29,11.33777645,8,0,0,36.19603,159.2392387,4,5,3,4,3,3,5,4
789,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1714.901159,5693,1.0,47.0,6972.84,10.25213594,12,1,0,11.75027091,165.46561430000003,3,4,4,4,4,4,3,1
790,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1354.241904,4231,4.0,53.0,54471.65,9.022882942,13,0,1,6.509951549,160.7094934,4,3,4,4,2,3,4,5
791,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,513.2164776000001,1791,1.0,53.0,1425.61,12.87449419,17,2,1,3.087125795,160.3860575,4,3,3,3,4,5,3,4
792,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,639.7187297,2789,0.0,53.0,29470.61,10.01647022,14,1,0,5.310878954,149.5088969,3,3,2,3,2,5,3,4
793,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1444.321124,1155,1.0,31.0,5149.97,12.47316135,10,0,0,4.208227552,221.2548614,3,3,3,3,4,3,2,2
794,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,854.4182496,3076,0.0,62.0,57559.65,8.893093204,10,1,0,4.933319572,203.8284779,3,4,4,4,3,3,4,3
795,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,829.2707102,1174,1.0,85.0,14824.71,7.996590022,2,0,0,6.2841077279999995,173.0771441,3,4,3,4,3,2,3,1
796,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1211.247766,3531,2.0,40.0,74381.07,15.18160119,10,1,0,2.1795485230000002,220.13989680000003,4,5,3,4,4,5,3,3
797,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1096.234525,437,4.0,53.0,62905.7,7.427313311,13,1,0,9.289517752,148.96367080000002,2,3,2,4,4,2,1,3
798,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2312.167935,1454,1.0,53.0,4297.28,39.84661547,13,2,0,12.55438733,299.2061638,3,3,3,3,4,3,4,5
799,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3088.823891,6138,2.0,77.0,36678.72,10.92430609,4,0,0,28.86969715,153.00972190000002,3,3,5,4,2,4,3,3
800,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1810.319743,1130,2.0,20.0,20433.9,9.687695883,13,0,1,8.063547235,231.91076669999998,5,4,6,4,3,5,3,5
801,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1479.6399119999999,31819,4.0,75.0,17089.24,11.13841694,18,0,0,4.612099351,223.3766435,3,4,2,4,4,2,1,5
802,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2208.6154850000003,7,10.0,24.0,33186.785,14.33864647,15,0,0,14.60526414,261.8654772,4,4,4,5,1,5,5,5
803,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1232.9131320000001,6366,0.0,73.0,29249.18,5.88186713,13,0,0,11.95255483,179.3814325,4,4,4,3,5,4,3,4
804,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,928.4588213,1067,2.0,53.0,50264.01,13.51729366,10,0,1,36.19603,165.7660811,3,3,2,4,2,3,4,4
805,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1779.049529,11455,1.0,67.0,33186.785,4.99997956,11,0,1,13.55218661,242.5960826,2,1,3,4,4,2,3,2
806,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1039.252532,8589,0.0,44.0,51937.51,13.65232611,18,1,0,7.748288711,183.4842761,5,5,4,3,1,5,5,4
807,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3382.4240000000004,1024,3.0,53.0,6914.4,1.272757619,13,2,1,8.360649712999999,92.54763964,3,4,3,3,5,3,3,3
808,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3382.4240000000004,527,1.0,61.0,35808.85,10.34973908,9,0,0,9.162445307,179.46744030000002,4,4,3,2,4,4,3,4
809,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1590.329883,3134,0.0,41.0,43329.35,7.782302971,15,0,2,5.823321565,254.6796411,3,3,4,3,5,3,3,2
810,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1048.128938,4059,1.0,49.0,25435.29,41.7682425,11,4,0,8.294910436,211.25150589999998,2,2,3,2,5,2,3,3
811,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2678.418264,26607,1.0,45.0,33809.72,3.825934358,13,1,1,29.10639477,127.3762072,3,3,4,5,2,5,4,4
812,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,993.8801153999999,895,1.0,39.0,98173.49,7.5420219920000005,15,1,0,5.786960464,208.667982,5,3,5,4,4,4,5,6
813,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2268.392356,116,1.0,52.0,6990.37,5.892808567,15,1,2,19.70266217,117.63193559999999,4,5,3,4,3,5,4,5
814,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,610.2580075,0,2.0,42.0,29345.58,8.660470081,14,0,0,4.455386749,96.21597344,3,3,4,3,2,4,4,2
815,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1243.779967,27073,1.0,29.0,21616.35,12.393541699999998,14,2,0,9.44860885,215.4910429,5,3,4,1,6,3,3,2
816,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1460.586413,1815,1.0,53.0,33186.785,4.543397482,7,0,1,4.986528165,246.22881119999997,5,4,4,3,5,3,4,4
817,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1774.5867260000002,28558,2.0,80.0,10670.46,10.43894526,7,0,0,12.00858052,177.7900638,4,3,4,4,2,3,4,4
818,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1022.5160529999999,1372,0.0,83.0,15842.09,6.458165076,13,1,0,10.26390461,172.2031656,3,4,3,2,4,4,4,2
819,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,805.1476345,11561,2.0,73.0,41717.46,6.8971927289999995,10,2,0,1.5253431030000002,232.00465309999998,2,3,3,2,5,4,3,3
820,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1173.669727,110,0.0,34.0,29907.64,11.452163699999998,12,1,0,36.19603,149.0027159,3,3,4,2,4,3,2,4
821,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,3382.4240000000004,33168,4.0,82.0,33186.785,11.61096768,14,0,1,24.19132114,243.82582680000002,4,4,3,4,1,5,4,4
